ltable_id,rtable_id,prediction
1228,1498,0.0
1228,1501,0.0
1228,1508,0.0
1228,1509,0.0
1228,1510,0.0
1228,1517,0.0
1228,1521,0.0
1228,1523,0.0
1228,1524,0.0
1228,1525,0.0
1228,1526,0.0
1228,2124,0.0
1228,2133,0.0
1228,2667,0.0
1228,2733,0.0
1228,3496,0.0
1228,3503,0.0
1228,3504,0.0
1228,3509,0.0
1228,3510,0.0
1228,3511,0.0
1228,3522,0.0
1228,5437,0.0
1228,5451,0.0
1228,5453,0.0
1228,5454,0.0
1228,5469,0.0
1228,5471,0.0
1228,5474,0.0
1228,5475,0.0
1228,5476,0.0
1228,5477,0.0
1228,5478,0.0
1228,5479,0.0
1228,5480,0.0
1228,5482,0.0
1228,5489,0.0
1228,6082,0.0
1228,6083,0.0
1228,7465,0.0
1228,7470,0.0
1228,7471,0.0
1228,7484,0.0
1228,7487,0.0
1228,7488,0.0
1228,7490,0.0
1228,7492,0.0
1228,7496,0.0
1228,7498,0.0
1228,8119,0.0
1228,8122,0.0
1228,9285,0.0
1228,9479,0.0
1228,9480,0.0
1228,9482,0.0
1228,9493,0.0
1228,9513,0.0
1228,9514,0.0
1228,9520,0.0
1228,9521,0.0
1228,9522,0.0
1228,9523,0.0
1228,9525,0.0
1228,9526,0.0
1228,9698,0.0
1228,10134,0.0
1228,10135,0.0
1228,10136,0.0
1228,11459,0.0
1228,11463,0.0
1228,11469,0.0
1228,11471,0.0
1228,11481,0.0
1228,11487,0.0
1228,11495,0.0
1228,11496,0.0
1228,11497,0.0
1228,11498,0.0
1228,11499,0.0
1228,11500,0.0
1228,11507,0.0
1228,11766,0.0
1228,12106,0.0
1228,12111,0.0
1228,13438,0.0
1228,13445,0.0
1228,13448,0.0
1228,13459,0.0
1228,13463,0.0
1228,13471,0.0
1228,13473,0.0
1228,13474,0.0
1228,13478,0.0
1228,13479,0.0
1228,13480,0.0
1228,13481,0.0
1228,13482,0.0
1228,13489,0.0
1228,14060,0.0
1228,14061,0.0
1228,15445,0.0
1228,15446,0.0
1228,15451,0.0
1228,15453,0.0
1228,15454,0.0
1228,15462,0.0
1228,16834,0.0
1228,19101,0.0
1228,19102,0.0
1228,19643,0.0
1228,20298,0.0
1228,20519,0.0
1228,20794,0.0
1228,21485,0.0
1228,21616,0.0
1228,21857,0.0
1228,21994,0.0
1299,173,0.0
1299,1490,0.0
1299,1491,0.0
1299,1497,0.0
1299,1498,0.0
1299,1499,0.0
1299,1501,0.0
1299,1512,0.0
1299,1514,0.0
1299,1516,0.0
1299,1530,0.0
1299,1531,0.0
1299,1861,0.0
1299,1882,0.0
1299,1907,0.0
1299,1917,0.0
1299,2129,0.0
1299,3480,0.0
1299,3481,0.0
1299,3483,0.0
1299,3492,0.0
1299,3494,0.0
1299,3498,0.0
1299,3505,0.0
1299,3515,0.0
1299,3516,0.0
1299,3518,0.0
1299,3519,0.0
1299,4099,0.0
1299,4297,0.0
1299,4664,0.0
1299,5047,0.0
1299,5180,0.0
1299,5437,0.0
1299,5438,0.0
1299,5443,0.0
1299,5456,0.0
1299,5460,0.0
1299,5464,0.0
1299,5467,0.0
1299,5472,0.0
1299,5480,0.0
1299,5487,0.0
1299,5623,0.0
1299,6525,0.0
1299,7462,0.0
1299,7467,0.0
1299,7469,0.0
1299,7480,0.0
1299,7481,0.0
1299,7485,0.0
1299,7486,0.0
1299,9479,0.0
1299,9488,0.0
1299,9491,0.0
1299,9495,0.0
1299,9504,0.0
1299,9506,0.0
1299,9507,0.0
1299,9509,0.0
1299,9516,0.0
1299,9529,0.0
1299,9532,0.0
1299,9536,0.0
1299,10131,0.0
1299,11459,0.0
1299,11461,0.0
1299,11462,0.0
1299,11469,0.0
1299,11473,0.0
1299,11476,0.0
1299,11482,0.0
1299,11485,0.0
1299,11503,0.0
1299,11510,0.0
1299,11511,0.0
1299,11512,0.0
1299,12107,0.0
1299,13438,0.0
1299,13439,0.0
1299,13440,0.0
1299,13443,0.0
1299,13444,0.0
1299,13456,0.0
1299,13460,0.0
1299,13464,0.0
1299,13466,0.0
1299,13467,0.0
1299,13468,0.0
1299,13470,0.0
1299,13483,0.0
1299,13488,0.0
1299,13489,0.0
1299,13833,0.0
1299,14056,0.0
1299,14223,0.0
1299,15428,0.0
1299,15431,0.0
1299,15432,0.0
1299,15442,0.0
1299,15448,0.0
1299,15449,0.0
1299,15450,0.0
1299,15455,0.0
1299,15458,0.0
1299,15459,0.0
1299,15462,0.0
1299,15463,0.0
1299,16370,0.0
1299,16419,0.0
1299,16947,0.0
1299,17868,0.0
1299,19100,0.0
1299,19101,0.0
1299,19104,0.0
1299,19931,0.0
1299,20215,0.0
1299,20513,0.0
1299,20516,0.0
1299,20579,0.0
1299,20891,0.0
1299,21362,0.0
1299,21485,0.0
1299,21614,0.0
1299,21615,0.0
1299,21739,0.0
1299,21991,0.0
1344,1488,0.0
1344,1494,0.0
1344,1522,0.0
1344,1529,0.0
1344,2130,0.0
1344,3479,0.0
1344,3490,0.0
1344,3495,0.0
1344,3506,0.0
1344,3519,0.0
1344,4104,0.0
1344,5445,0.0
1344,5457,0.0
1344,5463,0.0
1344,5466,0.0
1344,5473,0.0
1344,5484,0.0
1344,5490,0.0
1344,6762,0.0
1344,7476,0.0
1344,7495,0.0
1344,9262,0.0
1344,9271,0.0
1344,9496,0.0
1344,9517,0.0
1344,9519,0.0
1344,9528,0.0
1344,9530,0.0
1344,10130,0.0
1344,11457,0.0
1344,11458,0.0
1344,11480,0.0
1344,11493,0.0
1344,11504,0.0
1344,11760,0.0
1344,12110,0.0
1344,13453,0.0
1344,13455,0.0
1344,13477,0.0
1344,13483,0.0
1344,13486,0.0
1344,15430,0.0
1344,15440,0.0
1344,15452,0.0
1344,15455,0.0
1344,15456,0.0
1344,15459,0.0
1344,19932,0.0
1344,21740,0.0
1359,1504,0.0
1359,1506,0.0
1359,1518,0.0
1359,1523,0.0
1359,1870,0.0
1359,1903,0.0
1359,3489,0.0
1359,3493,0.0
1359,3494,0.0
1359,3495,0.0
1359,3514,0.0
1359,3516,0.0
1359,3519,0.0
1359,5438,0.0
1359,5455,0.0
1359,5463,0.0
1359,5472,0.0
1359,7463,0.0
1359,7497,0.0
1359,9271,0.0
1359,9490,0.0
1359,9504,0.0
1359,9530,0.0
1359,9531,0.0
1359,9533,0.0
1359,11455,0.0
1359,11461,0.0
1359,11469,0.0
1359,11474,0.0
1359,11498,0.0
1359,11504,0.0
1359,11508,0.0
1359,11509,0.0
1359,13460,0.0
1359,13467,0.0
1359,13486,0.0
1359,13487,0.0
1359,14056,0.0
1359,14217,0.0
1359,15427,0.0
1359,15456,0.0
1359,15459,0.0
1359,15463,0.0
1359,16049,0.0
1359,16947,0.0
1359,19378,0.0
1359,20298,0.0
1359,21079,0.0
1387,1497,0.0
1387,2119,0.0
1387,5044,0.0
1387,9250,0.0
1387,9495,0.0
1387,11501,0.0
1387,13456,0.0
1387,13483,0.0
1395,1503,0.0
1395,1513,0.0
1395,1528,0.0
1395,2127,0.0
1395,2129,0.0
1395,3515,0.0
1395,5447,0.0
1395,8119,0.0
1395,9254,0.0
1395,9270,0.0
1395,9501,0.0
1395,9504,0.0
1395,9509,0.0
1395,9666,0.0
1395,11479,0.0
1395,13470,0.0
1395,14057,0.0
1395,20298,0.0
1395,21364,0.0
1395,21739,0.0
1458,211,0.0
1458,517,0.0
1458,1501,0.0
1458,1505,0.0
1458,1506,0.0
1458,1509,0.0
1458,1513,0.0
1458,1516,0.0
1458,1517,0.0
1458,1522,0.0
1458,1523,0.0
1458,1524,0.0
1458,1525,0.0
1458,1526,0.0
1458,1528,0.0
1458,1861,0.0
1458,1871,0.0
1458,2133,0.0
1458,2134,0.0
1458,2667,0.0
1458,2733,0.0
1458,3488,0.0
1458,3489,0.0
1458,3498,0.0
1458,3504,0.0
1458,3506,0.0
1458,3508,0.0
1458,3509,0.0
1458,3510,0.0
1458,3511,0.0
1458,3513,0.0
1458,3522,0.0
1458,4099,0.0
1458,4101,0.0
1458,5437,0.0
1458,5469,0.0
1458,5473,0.0
1458,5474,0.0
1458,5475,0.0
1458,5476,0.0
1458,5477,0.0
1458,5478,0.0
1458,5479,0.0
1458,5480,0.0
1458,5482,0.0
1458,5489,0.0
1458,6083,0.0
1458,7459,0.0
1458,7460,0.0
1458,7461,0.0
1458,7465,0.0
1458,7480,0.0
1458,7484,0.0
1458,7485,0.0
1458,7487,0.0
1458,7488,0.0
1458,7490,0.0
1458,7493,0.0
1458,7495,0.0
1458,7496,0.0
1458,7498,0.0
1458,7503,0.0
1458,8122,0.0
1458,9285,0.0
1458,9479,0.0
1458,9480,0.0
1458,9482,0.0
1458,9491,0.0
1458,9492,0.0
1458,9504,0.0
1458,9506,0.0
1458,9507,0.0
1458,9513,0.0
1458,9514,0.0
1458,9519,0.0
1458,9520,0.0
1458,9521,0.0
1458,9522,0.0
1458,9523,0.0
1458,9525,0.0
1458,9526,0.0
1458,9532,0.0
1458,9666,0.0
1458,9698,0.0
1458,10130,0.0
1458,10134,0.0
1458,10135,0.0
1458,11459,0.0
1458,11469,0.0
1458,11474,0.0
1458,11479,0.0
1458,11481,0.0
1458,11482,0.0
1458,11493,0.0
1458,11495,0.0
1458,11496,0.0
1458,11497,0.0
1458,11498,0.0
1458,11499,0.0
1458,11500,0.0
1458,11502,0.0
1458,11507,0.0
1458,11752,0.0
1458,11760,0.0
1458,11766,0.0
1458,12106,0.0
1458,12110,0.0
1458,12111,0.0
1458,13447,0.0
1458,13448,0.0
1458,13454,0.0
1458,13459,0.0
1458,13467,0.0
1458,13473,0.0
1458,13474,0.0
1458,13477,0.0
1458,13478,0.0
1458,13479,0.0
1458,13480,0.0
1458,13481,0.0
1458,13482,0.0
1458,13486,0.0
1458,13488,0.0
1458,14060,0.0
1458,14223,0.0
1458,15427,0.0
1458,15429,0.0
1458,15432,0.0
1458,15442,0.0
1458,15443,0.0
1458,15446,0.0
1458,15451,0.0
1458,15452,0.0
1458,15453,0.0
1458,15454,0.0
1458,15457,0.0
1458,15462,0.0
1458,16053,0.0
1458,16055,0.0
1458,19101,0.0
1458,19102,0.0
1458,19643,0.0
1458,20012,0.0
1458,20513,0.0
1458,20514,0.0
1458,20519,0.0
1458,20580,0.0
1458,20794,0.0
1458,21079,0.0
1458,21362,0.0
1458,21485,0.0
1458,21486,0.0
1458,21616,0.0
1458,21740,0.0
1458,21991,0.0
1458,21994,0.0
1538,4103,0.0
1538,6084,0.0
1538,6085,0.0
1538,10137,0.0
1538,11505,0.0
1538,11513,0.0
1538,13439,0.0
1538,16054,0.0
1566,1494,0.0
1566,1501,0.0
1566,1504,0.0
1566,1506,0.0
1566,1509,0.0
1566,1510,0.0
1566,1511,0.0
1566,1512,0.0
1566,1515,0.0
1566,1523,0.0
1566,1532,0.0
1566,1870,0.0
1566,1882,0.0
1566,1903,0.0
1566,2133,0.0
1566,3480,0.0
1566,3484,0.0
1566,3489,0.0
1566,3492,0.0
1566,3496,0.0
1566,3499,0.0
1566,3516,0.0
1566,3519,0.0
1566,4099,0.0
1566,4101,0.0
1566,5437,0.0
1566,5457,0.0
1566,5467,0.0
1566,5474,0.0
1566,5476,0.0
1566,5482,0.0
1566,5487,0.0
1566,6079,0.0
1566,6080,0.0
1566,7460,0.0
1566,7464,0.0
1566,7470,0.0
1566,7471,0.0
1566,7480,0.0
1566,7481,0.0
1566,7483,0.0
1566,7490,0.0
1566,7498,0.0
1566,9481,0.0
1566,9490,0.0
1566,9491,0.0
1566,9503,0.0
1566,9504,0.0
1566,9520,0.0
1566,9526,0.0
1566,9532,0.0
1566,10134,0.0
1566,10135,0.0
1566,11459,0.0
1566,11461,0.0
1566,11468,0.0
1566,11469,0.0
1566,11470,0.0
1566,11479,0.0
1566,11485,0.0
1566,11496,0.0
1566,11498,0.0
1566,11501,0.0
1566,11503,0.0
1566,11507,0.0
1566,11777,0.0
1566,12111,0.0
1566,13438,0.0
1566,13441,0.0
1566,13443,0.0
1566,13460,0.0
1566,13466,0.0
1566,13467,0.0
1566,13469,0.0
1566,13478,0.0
1566,15427,0.0
1566,15430,0.0
1566,15451,0.0
1566,16799,0.0
1566,17868,0.0
1566,19101,0.0
1566,19378,0.0
1566,20514,0.0
1566,20517,0.0
1566,21078,0.0
1566,21079,0.0
1566,21366,0.0
1566,21485,0.0
1566,21486,0.0
1566,21859,0.0
1579,1500,0.0
1579,1502,0.0
1579,1506,0.0
1579,1871,0.0
1579,2131,0.0
1579,3488,0.0
1579,3501,0.0
1579,3513,0.0
1579,3519,0.0
1579,4278,0.0
1579,5490,0.0
1579,6079,0.0
1579,7466,0.0
1579,7469,0.0
1579,7472,0.0
1579,7476,0.0
1579,7490,0.0
1579,7497,0.0
1579,8120,0.0
1579,9484,0.0
1579,9490,0.0
1579,9492,0.0
1579,9497,0.0
1579,9500,0.0
1579,9505,0.0
1579,9532,0.0
1579,9666,0.0
1579,11460,0.0
1579,11461,0.0
1579,11469,0.0
1579,11470,0.0
1579,11476,0.0
1579,11479,0.0
1579,11483,0.0
1579,11510,0.0
1579,13443,0.0
1579,13450,0.0
1579,13472,0.0
1579,15430,0.0
1579,15432,0.0
1579,15463,0.0
1579,16049,0.0
1579,16050,0.0
1579,16051,0.0
1579,16052,0.0
1584,172,0.0
1584,173,0.0
1584,1490,0.0
1584,1491,0.0
1584,1498,0.0
1584,1500,0.0
1584,1502,0.0
1584,1512,0.0
1584,1518,0.0
1584,1530,0.0
1584,1531,0.0
1584,1861,0.0
1584,1882,0.0
1584,1907,0.0
1584,1917,0.0
1584,2129,0.0
1584,3480,0.0
1584,3481,0.0
1584,3483,0.0
1584,3491,0.0
1584,3492,0.0
1584,3515,0.0
1584,3518,0.0
1584,4278,0.0
1584,4297,0.0
1584,4664,0.0
1584,5047,0.0
1584,5437,0.0
1584,5438,0.0
1584,5443,0.0
1584,5456,0.0
1584,5457,0.0
1584,5460,0.0
1584,5467,0.0
1584,5472,0.0
1584,5480,0.0
1584,5487,0.0
1584,5623,0.0
1584,6080,0.0
1584,6525,0.0
1584,7462,0.0
1584,7466,0.0
1584,7469,0.0
1584,7472,0.0
1584,7473,0.0
1584,7474,0.0
1584,7476,0.0
1584,7477,0.0
1584,7479,0.0
1584,7481,0.0
1584,7486,0.0
1584,7491,0.0
1584,9270,0.0
1584,9479,0.0
1584,9488,0.0
1584,9491,0.0
1584,9497,0.0
1584,9499,0.0
1584,9500,0.0
1584,9504,0.0
1584,9509,0.0
1584,9529,0.0
1584,11459,0.0
1584,11461,0.0
1584,11462,0.0
1584,11473,0.0
1584,11475,0.0
1584,11476,0.0
1584,11478,0.0
1584,11479,0.0
1584,11485,0.0
1584,11491,0.0
1584,11510,0.0
1584,11511,0.0
1584,13439,0.0
1584,13440,0.0
1584,13441,0.0
1584,13444,0.0
1584,13457,0.0
1584,13464,0.0
1584,13466,0.0
1584,13470,0.0
1584,13475,0.0
1584,13489,0.0
1584,13833,0.0
1584,14057,0.0
1584,14059,0.0
1584,15428,0.0
1584,15431,0.0
1584,15432,0.0
1584,15434,0.0
1584,15435,0.0
1584,15436,0.0
1584,15438,0.0
1584,15447,0.0
1584,15455,0.0
1584,15458,0.0
1584,15459,0.0
1584,16370,0.0
1584,16419,0.0
1584,16947,0.0
1584,19100,0.0
1584,19104,0.0
1584,19931,0.0
1584,20215,0.0
1584,20513,0.0
1584,20516,0.0
1584,20579,0.0
1584,20891,0.0
1584,21362,0.0
1584,21485,0.0
1584,21615,0.0
1584,21992,0.0
1590,1489,0.0
1590,1504,0.0
1590,1509,0.0
1590,1532,0.0
1590,1861,0.0
1590,1917,0.0
1590,2133,0.0
1590,3479,0.0
1590,3480,0.0
1590,3521,0.0
1590,5440,0.0
1590,5448,0.0
1590,5450,0.0
1590,5457,0.0
1590,6078,0.0
1590,6079,0.0
1590,7460,0.0
1590,7464,0.0
1590,7466,0.0
1590,7473,0.0
1590,7480,0.0
1590,8117,0.0
1590,9478,0.0
1590,11457,0.0
1590,11463,0.0
1590,11464,0.0
1590,11479,0.0
1590,11484,0.0
1590,11777,0.0
1590,12104,0.0
1590,13441,0.0
1590,13443,0.0
1590,13446,0.0
1590,13447,0.0
1590,13457,0.0
1590,13460,0.0
1590,13466,0.0
1590,13472,0.0
1590,13833,0.0
1590,14217,0.0
1590,15427,0.0
1590,15435,0.0
1590,15455,0.0
1590,16047,0.0
1590,16049,0.0
1590,16051,0.0
1590,16947,0.0
1590,21486,0.0
1671,1515,0.0
1671,1907,0.0
1671,3515,0.0
1671,4278,0.0
1671,5439,0.0
1671,5440,0.0
1671,6078,0.0
1671,6762,0.0
1671,9533,0.0
1671,10133,0.0
1671,13441,0.0
1671,13444,0.0
1671,13449,0.0
1671,13470,0.0
1671,15426,0.0
1671,15457,0.0
1671,19639,0.0
1671,20794,0.0
1671,21078,0.0
1671,21364,0.0
1671,21858,0.0
1671,21859,0.0
1836,173,0.0
1836,1504,0.0
1836,1506,0.0
1836,1522,0.0
1836,1861,0.0
1836,1871,0.0
1836,1907,0.0
1836,2130,0.0
1836,3479,0.0
1836,3483,0.0
1836,3494,0.0
1836,3495,0.0
1836,3506,0.0
1836,3512,0.0
1836,5442,0.0
1836,5483,0.0
1836,7493,0.0
1836,9271,0.0
1836,9478,0.0
1836,9481,0.0
1836,9485,0.0
1836,9492,0.0
1836,9505,0.0
1836,9517,0.0
1836,9526,0.0
1836,9529,0.0
1836,9530,0.0
1836,11457,0.0
1836,11460,0.0
1836,11469,0.0
1836,11470,0.0
1836,11478,0.0
1836,11480,0.0
1836,11493,0.0
1836,11502,0.0
1836,11508,0.0
1836,11510,0.0
1836,11752,0.0
1836,11760,0.0
1836,13444,0.0
1836,13454,0.0
1836,13472,0.0
1836,13477,0.0
1836,13483,0.0
1836,13484,0.0
1836,14057,0.0
1836,14217,0.0
1836,15424,0.0
1836,15437,0.0
1836,15439,0.0
1836,15440,0.0
1836,15452,0.0
1836,15455,0.0
1836,15457,0.0
1836,15458,0.0
1836,15459,0.0
1836,16049,0.0
1836,16052,0.0
1836,19639,0.0
1836,21365,0.0
1836,21740,0.0
1836,21859,0.0
1853,1488,0.0
1853,1489,0.0
1853,1494,0.0
1853,1529,0.0
1853,2130,0.0
1853,3479,0.0
1853,3486,0.0
1853,3495,0.0
1853,3506,0.0
1853,4104,0.0
1853,5457,0.0
1853,5463,0.0
1853,5473,0.0
1853,5484,0.0
1853,5490,0.0
1853,7476,0.0
1853,7497,0.0
1853,9262,0.0
1853,9271,0.0
1853,9528,0.0
1853,9530,0.0
1853,10130,0.0
1853,11458,0.0
1853,11480,0.0
1853,11504,0.0
1853,12110,0.0
1853,12111,0.0
1853,13436,0.0
1853,13444,0.0
1853,13455,0.0
1853,13477,0.0
1853,15430,0.0
1853,15440,0.0
1853,15452,0.0
1853,15455,0.0
1853,15459,0.0
1853,21858,0.0
1862,172,0.0
1862,1498,0.0
1862,1499,0.0
1862,1500,0.0
1862,1502,0.0
1862,1503,0.0
1862,1514,0.0
1862,1518,0.0
1862,2126,0.0
1862,2129,0.0
1862,2131,0.0
1862,3491,0.0
1862,3501,0.0
1862,4099,0.0
1862,4664,0.0
1862,7466,0.0
1862,7472,0.0
1862,7474,0.0
1862,7477,0.0
1862,7491,0.0
1862,8118,0.0
1862,8120,0.0
1862,9270,0.0
1862,9497,0.0
1862,9499,0.0
1862,9500,0.0
1862,9509,0.0
1862,11461,0.0
1862,11476,0.0
1862,13486,0.0
1862,15434,0.0
1862,15438,0.0
1862,15458,0.0
1862,17868,0.0
1862,20516,0.0
1862,21363,0.0
1862,21615,0.0
1980,172,0.0
1980,173,0.0
1980,1490,0.0
1980,1491,0.0
1980,1492,0.0
1980,1498,0.0
1980,1499,0.0
1980,1500,0.0
1980,1501,0.0
1980,1502,0.0
1980,1503,0.0
1980,1512,0.0
1980,1514,0.0
1980,1518,0.0
1980,1520,0.0
1980,1530,0.0
1980,1531,0.0
1980,1861,0.0
1980,1882,0.0
1980,1907,0.0
1980,1917,0.0
1980,2126,0.0
1980,2129,0.0
1980,2131,0.0
1980,3480,0.0
1980,3481,0.0
1980,3483,0.0
1980,3492,0.0
1980,3505,0.0
1980,3513,0.0
1980,3515,0.0
1980,3518,0.0
1980,4099,0.0
1980,4100,0.0
1980,4278,0.0
1980,4297,0.0
1980,4664,0.0
1980,5047,0.0
1980,5437,0.0
1980,5438,0.0
1980,5440,0.0
1980,5442,0.0
1980,5443,0.0
1980,5450,0.0
1980,5456,0.0
1980,5460,0.0
1980,5467,0.0
1980,5472,0.0
1980,5480,0.0
1980,5483,0.0
1980,5487,0.0
1980,5623,0.0
1980,6080,0.0
1980,6525,0.0
1980,7462,0.0
1980,7464,0.0
1980,7466,0.0
1980,7467,0.0
1980,7469,0.0
1980,7472,0.0
1980,7474,0.0
1980,7475,0.0
1980,7476,0.0
1980,7477,0.0
1980,7481,0.0
1980,7486,0.0
1980,7495,0.0
1980,8118,0.0
1980,8120,0.0
1980,9250,0.0
1980,9270,0.0
1980,9479,0.0
1980,9488,0.0
1980,9490,0.0
1980,9491,0.0
1980,9497,0.0
1980,9499,0.0
1980,9500,0.0
1980,9501,0.0
1980,9504,0.0
1980,9505,0.0
1980,9509,0.0
1980,9511,0.0
1980,9515,0.0
1980,9516,0.0
1980,9529,0.0
1980,9533,0.0
1980,9666,0.0
1980,10130,0.0
1980,10131,0.0
1980,11457,0.0
1980,11459,0.0
1980,11460,0.0
1980,11461,0.0
1980,11462,0.0
1980,11473,0.0
1980,11474,0.0
1980,11476,0.0
1980,11478,0.0
1980,11479,0.0
1980,11485,0.0
1980,11492,0.0
1980,11510,0.0
1980,11511,0.0
1980,13439,0.0
1980,13440,0.0
1980,13441,0.0
1980,13444,0.0
1980,13447,0.0
1980,13464,0.0
1980,13466,0.0
1980,13468,0.0
1980,13470,0.0
1980,13475,0.0
1980,13487,0.0
1980,13489,0.0
1980,13833,0.0
1980,14057,0.0
1980,14059,0.0
1980,14223,0.0
1980,15427,0.0
1980,15428,0.0
1980,15430,0.0
1980,15431,0.0
1980,15432,0.0
1980,15434,0.0
1980,15437,0.0
1980,15438,0.0
1980,15447,0.0
1980,15448,0.0
1980,15449,0.0
1980,15450,0.0
1980,15455,0.0
1980,15458,0.0
1980,15459,0.0
1980,15463,0.0
1980,16049,0.0
1980,16052,0.0
1980,16370,0.0
1980,16419,0.0
1980,16947,0.0
1980,17868,0.0
1980,19100,0.0
1980,19104,0.0
1980,19276,0.0
1980,19642,0.0
1980,19931,0.0
1980,20215,0.0
1980,20513,0.0
1980,20516,0.0
1980,20579,0.0
1980,20891,0.0
1980,21362,0.0
1980,21364,0.0
1980,21485,0.0
1980,21615,0.0
1980,21739,0.0
1980,21992,0.0
2031,173,0.0
2031,1489,0.0
2031,1490,0.0
2031,1491,0.0
2031,1511,0.0
2031,1512,0.0
2031,1522,0.0
2031,1530,0.0
2031,1531,0.0
2031,1861,0.0
2031,1882,0.0
2031,1907,0.0
2031,1917,0.0
2031,2134,0.0
2031,3480,0.0
2031,3481,0.0
2031,3483,0.0
2031,3492,0.0
2031,3508,0.0
2031,3515,0.0
2031,3518,0.0
2031,4101,0.0
2031,4297,0.0
2031,5047,0.0
2031,5437,0.0
2031,5438,0.0
2031,5443,0.0
2031,5455,0.0
2031,5456,0.0
2031,5463,0.0
2031,5467,0.0
2031,5473,0.0
2031,5480,0.0
2031,5487,0.0
2031,5623,0.0
2031,6525,0.0
2031,7462,0.0
2031,7469,0.0
2031,7481,0.0
2031,7485,0.0
2031,7486,0.0
2031,7493,0.0
2031,7495,0.0
2031,9479,0.0
2031,9485,0.0
2031,9488,0.0
2031,9491,0.0
2031,9504,0.0
2031,9506,0.0
2031,9509,0.0
2031,9519,0.0
2031,9529,0.0
2031,9533,0.0
2031,11459,0.0
2031,11461,0.0
2031,11462,0.0
2031,11473,0.0
2031,11474,0.0
2031,11481,0.0
2031,11482,0.0
2031,11485,0.0
2031,11493,0.0
2031,11502,0.0
2031,11503,0.0
2031,11504,0.0
2031,11510,0.0
2031,11511,0.0
2031,11752,0.0
2031,12110,0.0
2031,13439,0.0
2031,13440,0.0
2031,13444,0.0
2031,13464,0.0
2031,13466,0.0
2031,13470,0.0
2031,13484,0.0
2031,13489,0.0
2031,13833,0.0
2031,15427,0.0
2031,15428,0.0
2031,15431,0.0
2031,15432,0.0
2031,15443,0.0
2031,15444,0.0
2031,15455,0.0
2031,15458,0.0
2031,15459,0.0
2031,16053,0.0
2031,16370,0.0
2031,16419,0.0
2031,16947,0.0
2031,19100,0.0
2031,19104,0.0
2031,19931,0.0
2031,20215,0.0
2031,20513,0.0
2031,20579,0.0
2031,20891,0.0
2031,21362,0.0
2031,21485,0.0
2058,517,0.0
2058,1497,0.0
2058,1519,0.0
2058,1882,0.0
2058,1917,0.0
2058,2733,0.0
2058,3486,0.0
2058,3489,0.0
2058,3490,0.0
2058,3491,0.0
2058,3496,0.0
2058,3515,0.0
2058,3522,0.0
2058,4278,0.0
2058,4357,0.0
2058,5047,0.0
2058,5447,0.0
2058,5456,0.0
2058,5465,0.0
2058,5466,0.0
2058,5480,0.0
2058,5489,0.0
2058,6525,0.0
2058,6762,0.0
2058,7464,0.0
2058,9262,0.0
2058,9491,0.0
2058,9496,0.0
2058,9504,0.0
2058,11473,0.0
2058,12111,0.0
2058,13438,0.0
2058,13440,0.0
2058,13444,0.0
2058,13453,0.0
2058,13458,0.0
2058,13485,0.0
2058,13833,0.0
2058,15455,0.0
2058,16369,0.0
2058,16370,0.0
2058,16418,0.0
2058,16419,0.0
2058,16541,0.0
2058,16799,0.0
2058,16947,0.0
2058,18233,0.0
2058,19377,0.0
2058,19641,0.0
2058,20537,0.0
2058,20850,0.0
2086,211,0.0
2086,517,0.0
2086,1508,0.0
2086,1509,0.0
2086,1510,0.0
2086,1521,0.0
2086,1523,0.0
2086,1524,0.0
2086,1525,0.0
2086,1526,0.0
2086,2133,0.0
2086,2667,0.0
2086,3496,0.0
2086,3503,0.0
2086,3504,0.0
2086,3509,0.0
2086,3510,0.0
2086,3511,0.0
2086,3522,0.0
2086,5437,0.0
2086,5451,0.0
2086,5453,0.0
2086,5454,0.0
2086,5469,0.0
2086,5471,0.0
2086,5474,0.0
2086,5475,0.0
2086,5476,0.0
2086,5477,0.0
2086,5478,0.0
2086,5479,0.0
2086,5480,0.0
2086,5482,0.0
2086,5489,0.0
2086,6083,0.0
2086,7465,0.0
2086,7470,0.0
2086,7471,0.0
2086,7488,0.0
2086,7490,0.0
2086,7492,0.0
2086,7496,0.0
2086,7498,0.0
2086,8119,0.0
2086,8122,0.0
2086,9285,0.0
2086,9493,0.0
2086,9513,0.0
2086,9514,0.0
2086,9520,0.0
2086,9521,0.0
2086,9522,0.0
2086,9523,0.0
2086,9525,0.0
2086,9526,0.0
2086,10134,0.0
2086,10135,0.0
2086,11459,0.0
2086,11471,0.0
2086,11481,0.0
2086,11495,0.0
2086,11496,0.0
2086,11497,0.0
2086,11498,0.0
2086,11499,0.0
2086,11500,0.0
2086,11507,0.0
2086,11766,0.0
2086,12106,0.0
2086,12111,0.0
2086,13438,0.0
2086,13445,0.0
2086,13448,0.0
2086,13463,0.0
2086,13473,0.0
2086,13474,0.0
2086,13478,0.0
2086,13479,0.0
2086,13480,0.0
2086,13481,0.0
2086,13482,0.0
2086,13489,0.0
2086,14060,0.0
2086,15445,0.0
2086,15446,0.0
2086,15451,0.0
2086,15453,0.0
2086,15454,0.0
2086,16834,0.0
2086,19102,0.0
2086,19643,0.0
2086,20298,0.0
2086,20519,0.0
2086,21616,0.0
2086,21857,0.0
2086,21994,0.0
2303,211,0.0
2303,1508,0.0
2303,1510,0.0
2303,1521,0.0
2303,1523,0.0
2303,1524,0.0
2303,1525,0.0
